"Method","BS_seed","K","KM_seed","ARI","NMI"
"PLit",2,100,4,0.582017058828414,0.665592500562032
"PLit",2,100,5,0.582017058828414,0.665592500562032
"PLit",2,100,6,0.582017058828414,0.665592500562032
"PLit",2,100,7,0.582017058828414,0.665592500562032
"PLit",2,100,8,0.582017058828414,0.665592500562032
"PLit",2,100,9,0.582017058828414,0.665592500562032
"PLit",2,100,10,0.582017058828414,0.665592500562032
"PLit",2,100,11,0.582017058828414,0.665592500562032
"PLit",2,100,12,0.582017058828414,0.665592500562032
"PLit",2,100,13,0.582017058828414,0.665592500562032
"PLit",2,100,14,0.582017058828414,0.665592500562032
"PLit",2,100,15,0.582017058828414,0.665592500562032
"PLit",2,100,16,0.582017058828414,0.665592500562032
"PLit",2,100,17,0.582017058828414,0.665592500562032
"PLit",2,100,18,0.582017058828414,0.665592500562032
"PLit",2,100,19,0.582017058828414,0.665592500562032
"PLit",2,100,20,0.582017058828414,0.665592500562032
"PLit",2,100,21,0.582017058828414,0.665592500562032
"PLit",2,100,22,0.582017058828414,0.665592500562032
"PLit",2,100,23,0.582017058828414,0.665592500562032
"PLit",2,100,24,0.582017058828414,0.665592500562032
"PLit",2,100,25,0.582017058828414,0.665592500562032
"PLit",2,100,26,0.582017058828414,0.665592500562032
"PLit",2,100,27,0.582017058828414,0.665592500562032
"PLit",2,100,28,0.582017058828414,0.665592500562032
"PLit",2,100,29,0.582017058828414,0.665592500562032
"PLit",2,100,30,0.582017058828414,0.665592500562032
"PLit",3,100,1,0.582017058828414,0.665592500562032
"PLit",3,100,2,0.582017058828414,0.665592500562032
"PLit",3,100,3,0.582017058828414,0.665592500562032
"PLit",3,100,4,0.582017058828414,0.665592500562032
"PLit",3,100,5,0.582017058828414,0.665592500562032
"PLit",3,100,6,0.582017058828414,0.665592500562032
"PLit",3,100,7,0.582017058828414,0.665592500562032
"PLit",3,100,8,0.582017058828414,0.665592500562032
"PLit",3,100,9,0.582017058828414,0.665592500562032
"PLit",3,100,10,0.582017058828414,0.665592500562032
"PLit",3,100,11,0.582017058828414,0.665592500562032
"PLit",3,100,12,0.582017058828414,0.665592500562032
"PLit",3,100,13,0.582017058828414,0.665592500562032
"PLit",3,100,14,0.582017058828414,0.665592500562032
"PLit",3,100,15,0.582017058828414,0.665592500562032
"PLit",3,100,16,0.582017058828414,0.665592500562032
"PLit",3,100,17,0.582017058828414,0.665592500562032
"PLit",3,100,18,0.582017058828414,0.665592500562032
"PLit",3,100,19,0.582017058828414,0.665592500562032
"PLit",3,100,20,0.582017058828414,0.665592500562032
"PLit",3,100,21,0.582017058828414,0.665592500562032
"PLit",3,100,22,0.582017058828414,0.665592500562032
"PLit",3,100,23,0.582017058828414,0.665592500562032
"PLit",3,100,24,0.582017058828414,0.665592500562032
"PLit",3,100,25,0.582017058828414,0.665592500562032
"PLit",3,100,26,0.582017058828414,0.665592500562032
"PLit",3,100,27,0.582017058828414,0.665592500562032
"PLit",3,100,28,0.582017058828414,0.665592500562032
