"Method","BS_seed","K","KM_seed","ARI","NMI"
"ReThiN_NB",3,100,16,0.423454180897987,0.487388706181402
"ReThiN_NB",3,100,17,0.420827547625853,0.486002843366317
"ReThiN_NB",3,100,18,0.423454180897987,0.487388706181402
"ReThiN_NB",3,100,19,0.423454180897987,0.487388706181402
"ReThiN_NB",3,100,20,0.423862853264321,0.487390991847679
"ReThiN_NB",3,100,21,0.423454180897987,0.487388706181402
"ReThiN_NB",3,100,22,0.423454180897987,0.487388706181402
"ReThiN_NB",3,100,23,0.423454180897987,0.487388706181402
"ReThiN_NB",3,100,24,0.423454180897987,0.487388706181402
"ReThiN_NB",3,100,25,0.423862853264321,0.487390991847679
"ReThiN_NB",3,100,26,0.423454180897987,0.487388706181402
"ReThiN_NB",3,100,27,0.423454180897987,0.487388706181402
"ReThiN_NB",3,100,28,0.423454180897987,0.487388706181402
"ReThiN_NB",3,100,29,0.423454180897987,0.487388706181402
"ReThiN_NB",3,100,30,0.423454180897987,0.487388706181402
"ReThiN_NB",4,100,1,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,2,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,3,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,4,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,5,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,6,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,7,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,8,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,9,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,10,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,11,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,12,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,13,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,14,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,15,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,16,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,17,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,18,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,19,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,20,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,21,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,22,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,23,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,24,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,25,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,26,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,27,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,28,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,29,0.421105056052447,0.480877298065384
"ReThiN_NB",4,100,30,0.421105056052447,0.480877298065384
"ReThiN_NB",5,100,1,0.425783987074608,0.483900187506111
"ReThiN_NB",5,100,2,0.424669754473103,0.483819851946954
"ReThiN_NB",5,100,3,0.426626831733911,0.487010288550734
"ReThiN_NB",5,100,4,0.428583907769116,0.487589311609956
"ReThiN_NB",5,100,5,0.426224172737142,0.485444469283832
"ReThiN_NB",5,100,6,0.428583907769116,0.487589311609956
"ReThiN_NB",5,100,7,0.424669754473103,0.483819851946954
"ReThiN_NB",5,100,8,0.425918113777103,0.484417943679978
"ReThiN_NB",5,100,9,0.427864037829586,0.485938240845627
"ReThiN_NB",5,100,10,0.426224172737142,0.485444469283832
"ReThiN_NB",5,100,11,0.430143346469887,0.489285044271495
"ReThiN_NB",5,100,12,0.425783987074608,0.483900187506111
"ReThiN_NB",5,100,13,0.428732163512154,0.48666468046767
"ReThiN_NB",5,100,14,0.432827363566864,0.454028208821219
"ReThiN_NB",5,100,15,0.424669754473103,0.483819851946954
"ReThiN_NB",5,100,16,0.425918113777103,0.484417943679978
"ReThiN_NB",5,100,17,0.426626831733911,0.487010288550734
"ReThiN_NB",5,100,18,0.426224172737142,0.485444469283832
"ReThiN_NB",5,100,19,0.424669754473103,0.483819851946954
"ReThiN_NB",5,100,20,0.425783987074608,0.483900187506111
"ReThiN_NB",5,100,21,0.424669754473103,0.483819851946954
"ReThiN_NB",5,100,22,0.42453532621765,0.483303129148533
"ReThiN_NB",5,100,23,0.425783987074608,0.483900187506111
"ReThiN_NB",5,100,24,0.425783987074608,0.483900187506111
"ReThiN_NB",5,100,25,0.425783987074608,0.483900187506111
"ReThiN_NB",5,100,26,0.426224172737142,0.485444469283832
"ReThiN_NB",5,100,27,0.425783987074608,0.483900187506111
"ReThiN_NB",5,100,28,0.424669754473103,0.483819851946954
"ReThiN_NB",5,100,29,0.425783987074608,0.483900187506111
"ReThiN_NB",5,100,30,0.426626831733911,0.487010288550734
"PLit_NB",1,100,1,0.34838310007207,0.432091323238115
"PLit_NB",1,100,2,0.34838310007207,0.432091323238115
"PLit_NB",1,100,3,0.34838310007207,0.432091323238115
"PLit_NB",1,100,4,0.34838310007207,0.432091323238115
"PLit_NB",1,100,5,0.34838310007207,0.432091323238115
"PLit_NB",1,100,6,0.34838310007207,0.432091323238115
"PLit_NB",1,100,7,0.34838310007207,0.432091323238115
"PLit_NB",1,100,8,0.34838310007207,0.432091323238115
"PLit_NB",1,100,9,0.34838310007207,0.432091323238115
"PLit_NB",1,100,10,0.34838310007207,0.432091323238115
"PLit_NB",1,100,11,0.34838310007207,0.432091323238115
"PLit_NB",1,100,12,0.34838310007207,0.432091323238115
"PLit_NB",1,100,13,0.34838310007207,0.432091323238115
"PLit_NB",1,100,14,0.34838310007207,0.432091323238115
"PLit_NB",1,100,15,0.34838310007207,0.432091323238115
