"Method","BS_seed","K","KM_seed","ARI","NMI"
"PLit",3,100,26,0.516887141708964,0.665435815586247
"PLit",3,100,27,0.503434185671059,0.648288459382799
"PLit",3,100,28,0.451798642097166,0.631943755924225
"PLit",3,100,29,0.499403729126815,0.649073219492845
"PLit",3,100,30,0.498017026969732,0.645574981330184
"PLit",4,100,1,0.452400691030892,0.634492892423604
"PLit",4,100,2,0.451793158840342,0.634653836490715
"PLit",4,100,3,0.497451134884989,0.647306624509966
"PLit",4,100,4,0.498633504716414,0.647948979792415
"PLit",4,100,5,0.501984284422971,0.649391043365606
"PLit",4,100,6,0.499795511308864,0.648796928136204
"PLit",4,100,7,0.513572747223463,0.650847197115559
"PLit",4,100,8,0.448687042970325,0.632431684008006
"PLit",4,100,9,0.453506855438212,0.632724937920889
"PLit",4,100,10,0.49682313798755,0.647382446574857
"PLit",4,100,11,0.449125006496431,0.632604134384823
"PLit",4,100,12,0.455383646048758,0.635804396096296
"PLit",4,100,13,0.452180836635627,0.634355496617703
"PLit",4,100,14,0.455383646048758,0.635804396096296
"PLit",4,100,15,0.499260792353385,0.647873117607441
"PLit",4,100,16,0.497451134884989,0.647306624509966
"PLit",4,100,17,0.513460052079587,0.650255081636357
"PLit",4,100,18,0.448675309577378,0.632428056347458
"PLit",4,100,19,0.450925100146312,0.631974782535933
"PLit",4,100,20,0.513460052079587,0.650255081636357
"PLit",4,100,21,0.452408460539752,0.634498083228142
"PLit",4,100,22,0.499260792353385,0.647873117607441
"PLit",4,100,23,0.454577889489311,0.634021325077836
"PLit",4,100,24,0.45272892775873,0.632738932240046
"PLit",4,100,25,0.450925100146312,0.631974782535933
"PLit",4,100,26,0.520283782810327,0.667300478246407
"PLit",4,100,27,0.528863618423029,0.656576935041893
"PLit",4,100,28,0.452806350063556,0.632514839155301
"PLit",4,100,29,0.498633504716414,0.647948979792415
"PLit",4,100,30,0.497410436587234,0.644392966290904
"PLit",5,100,1,0.454357344609494,0.634526027284002
"PLit",5,100,2,0.448642382390373,0.632262137443866
"PLit",5,100,3,0.449181431469782,0.632634567191244
"PLit",5,100,4,0.497082793206701,0.647510058535074
"PLit",5,100,5,0.49803138828082,0.648046269683177
"PLit",5,100,6,0.499850355601726,0.650027358473559
"PLit",5,100,7,0.447699546229588,0.63109804197636
"PLit",5,100,8,0.447501558967876,0.631026873443254
"PLit",5,100,9,0.454502086892711,0.634870371286619
"PLit",5,100,10,0.517218392204159,0.664478512634315
"PLit",5,100,11,0.515890172066926,0.663140268119306
"PLit",5,100,12,0.498869428737347,0.648500975517866
"PLit",5,100,13,0.456360533577555,0.636091628575133
"PLit",5,100,14,0.516794243089299,0.663818239614852
"PLit",5,100,15,0.499850355601726,0.650027358473559
"PLit",5,100,16,0.496243241398309,0.647056165729193
"PLit",5,100,17,0.503251233401107,0.648254512621724
"PLit",5,100,18,0.448343836613329,0.632328647311052
"PLit",5,100,19,0.500052778475377,0.6456051104064
"PLit",5,100,20,0.500482674744568,0.647132304084742
"PLit",5,100,21,0.498869428737347,0.648500975517866
"PLit",5,100,22,0.498869428737347,0.648500975517866
"PLit",5,100,23,0.498869428737347,0.648500975517866
"PLit",5,100,24,0.510744526656865,0.660509046007669
"PLit",5,100,25,0.450793401809504,0.631790370326912
"PLit",5,100,26,0.516963815202777,0.665696219231223
"PLit",5,100,27,0.51100401033661,0.651189875791544
"PLit",5,100,28,0.453840940129129,0.634412334142427
"PLit",5,100,29,0.498869428737347,0.648500975517866
"PLit",5,100,30,0.587276929357687,0.675089440915978
"scran_HVG",1,100,1,0.455091636808909,0.647732675610086
"scran_HVG",1,100,2,0.444362243930381,0.636325277010524
"scran_HVG",1,100,3,0.477716000613268,0.649609629311846
"scran_HVG",1,100,4,0.446266659853596,0.636459258137855
"scran_HVG",1,100,5,0.47977252805578,0.650124339070913
"scran_HVG",1,100,6,0.453488779264508,0.648125651413452
"scran_HVG",1,100,7,0.480212569786542,0.650359333494671
"scran_HVG",1,100,8,0.445448832926585,0.640694690534953
"scran_HVG",1,100,9,0.447716360545847,0.636364675325169
"scran_HVG",1,100,10,0.463963847152357,0.64984120575543
"scran_HVG",1,100,11,0.487329612450328,0.661707286741015
"scran_HVG",1,100,12,0.449033260688685,0.63690838816365
"scran_HVG",1,100,13,0.447140404140795,0.636358834628164
"scran_HVG",1,100,14,0.462062516122442,0.649843220241998
"scran_HVG",1,100,15,0.44727932724069,0.636400155375796
"scran_HVG",1,100,16,0.437981039883475,0.6346931974695
"scran_HVG",1,100,17,0.480835134230652,0.652263150954024
"scran_HVG",1,100,18,0.4810493478414,0.652304076079383
"scran_HVG",1,100,19,0.447390348751373,0.636981117845968
